title,isbn,price_eur,shop_link,google_search_link,shop,date_scraped
Корреспондент,9785000253250,20.23,https://notrelocus.com/products/correspondent,https://www.google.com/search?q=9785000253250,notre_locus,2026-03-29
Notre Locus Sticker-pack Coffee Investor,N/A,4.6,https://notrelocus.com/products/notre-locus-sticker-pack-coffee-investor,N/A,notre_locus,2026-03-29
Notre Locus Kids Stickers,8891573829934,5.75,https://notrelocus.com/products/notre-locus-sticker-pack-kids,https://www.google.com/search?q=8891573829934,notre_locus,2026-03-29
Notre Locus Sticker-pack,N/A,4.6,https://notrelocus.com/products/notre-locus-sticker-pack,N/A,notre_locus,2026-03-29
Memories Collection Bookmark Apples,N/A,3.45,https://notrelocus.com/products/memories-collection-bookmark-apples,N/A,notre_locus,2026-03-29
Memories Collection Bookmark Summer room,N/A,3.45,https://notrelocus.com/products/memories-collection-bookmark-summerday,N/A,notre_locus,2026-03-29
Memories Collection Bookmark Countryside,N/A,2.29,https://notrelocus.com/products/memories-collection-bookmark-countryside,N/A,notre_locus,2026-03-29
Memories Collection Bookmark Herbarium,N/A,3.45,https://notrelocus.com/products/memories-collection-bookmark-herbarium,N/A,notre_locus,2026-03-29
"Тетрадь с заданиями «Вера и Лев в мире овощей» на 4 языках (русском, беларуском, английском, нидерландском) (Тетрадь и Стикеры)",N/A,16.18,https://notrelocus.com/products/copy-of-тетрадь-с-заданиями-вера-и-лев-в-мире-овощей-на-4-языках-русском-беларуском-английском-нидерландском-тетрадь-и-стикеры,N/A,notre_locus,2026-03-29
"Тетрадь с заданиями «Вера и Лев в мире овощей» на 4 языках (русском, беларуском, английском, нидерландском) (Только тетрадь)",N/A,16.13,https://notrelocus.com/products/тетрадь-с-заданиями-вера-и-лев-в-мире-овощей-на-4-языках-русском-беларуском-английском-нидерландском,N/A,notre_locus,2026-03-29
War and Punishment (version in English),9781399609012,31.02,https://notrelocus.com/products/war-and-punishment-version-in-english,https://www.google.com/search?q=9781399609012,notre_locus,2026-03-29
Спеши любить,9785171334765,14.83,https://notrelocus.com/products/спеши-любить,https://www.google.com/search?q=9785171334765,notre_locus,2026-03-29
Демонтаж,9785890595119,26.97,https://notrelocus.com/products/демонтаж,https://www.google.com/search?q=9785890595119,notre_locus,2026-03-29
Гарри Поттер и Философский Камень,9785389074354,19.21,https://notrelocus.com/products/гарри-поттер-и-философский-камень,https://www.google.com/search?q=9785389074354,notre_locus,2026-03-29
Гарри Поттер и узник Азкабана,9785389077881,19.21,https://notrelocus.com/products/гарри-поттер-и-узник-азкабана,https://www.google.com/search?q=9785389077881,notre_locus,2026-03-29
Гарри Поттер и Тайная комната (Хуффльпуфф),9785389147799,19.21,https://notrelocus.com/products/гарри-поттер-и-тайная-комната-хуффльпуфф,https://www.google.com/search?q=9785389147799,notre_locus,2026-03-29
Гарри Поттер и Тайная комната,9785389077812,19.21,https://notrelocus.com/products/гарри-поттер-и-тайная-комната,https://www.google.com/search?q=9785389077812,notre_locus,2026-03-29
Гарри Поттер и Проклятое дитя. Части первая и вторая. Финальная версия сценария,9785389139541,19.21,https://notrelocus.com/products/garri-potter-i-proklyatoe-ditya-chasti-pervaya-i-vtoraya-finalnaya-versiya-sczenariya,https://www.google.com/search?q=9785389139541,notre_locus,2026-03-29
Гарри Поттер и Принц-полукровка (Хуффльпуфф),9785389194311,19.21,https://notrelocus.com/products/гарри-поттер-и-принц-полукровка-хуффльпуфф,https://www.google.com/search?q=9785389194311,notre_locus,2026-03-29
Гарри Поттер и Принц-полукровка (Слизерин),9785389194304,19.21,https://notrelocus.com/products/гарри-поттер-и-принц-полукровка-слизерин,https://www.google.com/search?q=9785389194304,notre_locus,2026-03-29
Гарри Поттер и Принц-полукровка (Гриффиндор),9785389194298,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-принц-полукровка-вранзор,https://www.google.com/search?q=9785389194298,notre_locus,2026-03-29
Гарри Поттер и Принц-полукровка (Вранзор),9785389194328,19.21,https://notrelocus.com/products/гарри-поттер-и-принц-полукровка-вранзор,https://www.google.com/search?q=9785389194328,notre_locus,2026-03-29
Гарри Поттер и Принц-полукровка,9785389077911,19.21,https://notrelocus.com/products/гарри-поттер-и-принц-полукровка,https://www.google.com/search?q=9785389077911,notre_locus,2026-03-29
Гарри Поттер и Орден Феникса,9785389077904,19.21,https://notrelocus.com/products/гарри-поттер-и-орден-феникса,https://www.google.com/search?q=9785389077904,notre_locus,2026-03-29
Гарри Поттер и Кубок Огня (Хуффльпуфф),9785389180604,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-кубок-огня-слизерин,https://www.google.com/search?q=9785389180604,notre_locus,2026-03-29
Гарри Поттер и Кубок Огня (Слизерин),9785389180581,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-кубок-огня-вранзор,https://www.google.com/search?q=9785389180581,notre_locus,2026-03-29
Гарри Поттер и Кубок Огня (Вранзор),9785389180598,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-кубок-огня,https://www.google.com/search?q=9785389180598,notre_locus,2026-03-29
Гарри Поттер и Кубок Огня,9785389077898,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-орден-феникса-хуффльпуфф,https://www.google.com/search?q=9785389077898,notre_locus,2026-03-29
Гарри Поттер и Орден Феникса (Хуффльпуфф),9785389191747,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-орден-феникса-слизерин,https://www.google.com/search?q=9785389191747,notre_locus,2026-03-29
Гарри Поттер и Орден Феникса (Слизерин),9785389191730,19.21,https://notrelocus.com/products/copy-of-гарри-поттер-и-орден-феникса-гриффиндор,https://www.google.com/search?q=9785389191730,notre_locus,2026-03-29
Гарри Поттер и Орден Феникса (Гриффиндор),9785389191723,19.21,https://notrelocus.com/products/гарри-поттер-и-орден-феникса-гриффиндор,https://www.google.com/search?q=9785389191723,notre_locus,2026-03-29
